2025/12/15 14:07:19 [error] 24#24: *49 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.10, server: , request: "GET /api/users/by-email/user1@gmail.com HTTP/1.1", upstream: "http://172.18.0.7:8000/api/users/by-email/user1@gmail.com", host: "api-gateway"
2025/12/15 14:07:33 [error] 24#24: *53 connect() failed (111: Connection refused) while connecting to upstream, client: 172.18.0.10, server: , request: "GET /api/users/by-email/user2@gmail.com HTTP/1.1", upstream: "http://172.18.0.7:8000/api/users/by-email/user2@gmail.com", host: "api-gateway"
2025/12/17 02:09:55 [error] 25#25: *4 open() "/etc/nginx/html/api/user1@gmail.com" failed (2: No such file or directory), client: 172.18.0.11, server: , request: "GET /api/user1@gmail.com HTTP/1.1", host: "api-gateway"
2026/01/14 12:28:44 [error] 24#24: *11 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *12 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *17 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *9 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *20 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *21 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *14 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *18 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *16 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *19 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *13 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *26 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *25 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *22 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *15 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *24 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *27 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *28 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *23 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *29 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *31 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *32 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *33 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *35 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *36 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *34 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *38 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *37 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *39 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *30 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *40 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *41 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *42 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *43 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *44 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *45 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *46 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *47 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *48 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *49 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:28:44 [error] 24#24: *50 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *52 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *56 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *54 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *51 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *58 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *55 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *57 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *59 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *64 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *60 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *53 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *68 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *66 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *67 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *65 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *61 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *73 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *62 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *63 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *74 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *72 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *69 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *78 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *75 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *81 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *71 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *80 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *70 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *82 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *77 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *83 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:27 [error] 24#24: *84 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *79 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *85 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *86 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *76 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *87 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *90 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *88 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *91 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *92 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *89 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *93 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *95 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *96 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *94 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *97 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *98 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *99 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:31:28 [error] 24#24: *100 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *2 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *4 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *3 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *5 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *1 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *9 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *10 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *8 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *6 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *7 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *14 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *13 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *11 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *12 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *16 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *19 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *20 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *22 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *17 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *23 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:05 [error] 32#32: *15 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *24 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *25 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *18 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *29 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *27 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *31 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *32 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *33 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *34 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *28 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *21 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *35 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
2026/01/14 12:55:06 [error] 32#32: *37 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 172.20.0.1, server: , request: "GET / HTTP/1.1", host: "172.20.10.3:8888"
